MMWR Year,MMWR Week,Jurisdiction of Occurrence,Influenza and pneumonia (J10-J18)
2019,20,New York,44
2019,21,New York,44
2019,22,New York,46
2019,23,New York,40
2019,24,New York,43
2019,25,New York,44
2019,26,New York,35
2019,27,New York,34
2019,28,New York,33
2019,29,New York,43
2019,30,New York,41
2019,31,New York,47
2019,32,New York,42
2019,33,New York,26
2019,34,New York,41
2019,35,New York,40
2019,36,New York,51
2019,37,New York,32
2019,38,New York,37
2019,39,New York,34
2019,40,New York,38
2019,41,New York,36
2019,42,New York,55
2019,43,New York,50
2019,44,New York,48
2019,45,New York,39
2019,46,New York,38
2019,47,New York,43
2019,48,New York,48
2019,49,New York,47
2019,50,New York,45
2019,51,New York,57
2019,52,New York,60
2014,1,New York City,47
2014,2,New York City,53
2014,3,New York City,54
2014,4,New York City,61
2014,5,New York City,62
2014,6,New York City,54
2014,7,New York City,61
2014,8,New York City,36
2014,9,New York City,47
2014,10,New York City,53
2014,11,New York City,62
2014,12,New York City,62
2014,13,New York City,47
2014,14,New York City,43
2014,15,New York City,67
2014,16,New York City,61
2014,17,New York City,50
2014,18,New York City,58
2014,19,New York City,62
2014,20,New York City,44
2014,21,New York City,41
2014,22,New York City,36
2014,23,New York City,41
2014,24,New York City,37
2014,25,New York City,40
2014,26,New York City,44
2014,27,New York City,31
2014,28,New York City,34
2014,29,New York City,32
2014,30,New York City,22
2014,31,New York City,27
2014,32,New York City,39
2014,33,New York City,35
2014,34,New York City,33
2014,35,New York City,34
2014,36,New York City,37
2014,37,New York City,29
2014,38,New York City,34
2014,39,New York City,33
2014,40,New York City,42
2014,41,New York City,40
2014,42,New York City,41
2014,43,New York City,25
2014,44,New York City,31
2014,45,New York City,43
2014,46,New York City,34
2014,47,New York City,39
2014,48,New York City,29
2014,49,New York City,36
2014,50,New York City,32
2014,51,New York City,43
2014,52,New York City,55
2014,53,New York City,51
2015,1,New York City,54
2015,2,New York City,59
2015,3,New York City,65
2015,4,New York City,64
2015,5,New York City,64
2015,6,New York City,58
2015,7,New York City,68
2015,8,New York City,63
2015,9,New York City,48
2015,10,New York City,53
2015,11,New York City,50
2015,12,New York City,42
2015,13,New York City,42
2015,14,New York City,45
2015,15,New York City,20
2015,16,New York City,48
2015,17,New York City,48
2015,18,New York City,34
2015,19,New York City,48
2015,20,New York City,38
2015,21,New York City,47
2015,22,New York City,48
2015,23,New York City,34
2015,24,New York City,36
2015,25,New York City,43
2015,26,New York City,30
2015,27,New York City,29
2015,28,New York City,28
2015,29,New York City,25
2015,30,New York City,33
2015,31,New York City,37
2015,32,New York City,34
2015,33,New York City,35
2015,34,New York City,32
2015,35,New York City,34
2015,36,New York City,38
2015,37,New York City,24
2015,38,New York City,29
2015,39,New York City,36
2015,40,New York City,35
2014,13,North Carolina,36
2015,41,New York City,40
2015,42,New York City,37
2015,43,New York City,34
2015,44,New York City,36
2015,45,New York City,27
2015,46,New York City,33
2015,47,New York City,39
2015,48,New York City,36
2015,49,New York City,36
2015,50,New York City,33
2015,51,New York City,27
2015,52,New York City,36
2016,1,New York City,49
2016,2,New York City,49
2016,3,New York City,33
2016,4,New York City,41
2016,5,New York City,42
2016,6,New York City,53
2016,7,New York City,62
2016,8,New York City,59
2016,9,New York City,66
2016,10,New York City,54
2016,11,New York City,49
2016,12,New York City,50
2016,13,New York City,42
2016,14,New York City,52
2016,15,New York City,49
2016,16,New York City,42
2016,17,New York City,36
2016,18,New York City,36
2016,19,New York City,45
2016,20,New York City,28
2016,21,New York City,44
2016,22,New York City,32
2016,23,New York City,37
2016,24,New York City,39
2016,25,New York City,25
2016,26,New York City,30
2016,27,New York City,32
2016,28,New York City,36
2016,29,New York City,30
2016,30,New York City,34
2016,31,New York City,29
2016,32,New York City,29
2016,33,New York City,27
2016,34,New York City,28
2016,35,New York City,29
2016,36,New York City,33
2016,37,New York City,21
2016,38,New York City,29
2016,39,New York City,30
2016,40,New York City,38
2016,41,New York City,37
2016,42,New York City,40
2016,43,New York City,35
2016,44,New York City,39
2016,45,New York City,29
2016,46,New York City,37
2016,47,New York City,31
2016,48,New York City,50
2016,49,New York City,37
2016,50,New York City,41
2016,51,New York City,39
2016,52,New York City,47
2017,1,New York City,61
2017,2,New York City,54
2017,3,New York City,73
2017,4,New York City,59
2017,5,New York City,49
2017,6,New York City,44
2017,7,New York City,63
2017,8,New York City,49
2017,9,New York City,38
2017,10,New York City,40
2017,11,New York City,44
2016,4,North Carolina,48
2017,12,New York City,39
2017,13,New York City,36
2017,14,New York City,41
2017,15,New York City,42
2017,16,New York City,37
2017,17,New York City,35
2017,18,New York City,36
2017,19,New York City,28
2017,20,New York City,26
2017,21,New York City,31
2017,22,New York City,31
2017,23,New York City,22
2017,24,New York City,40
2017,25,New York City,31
2017,26,New York City,28
2017,27,New York City,29
2017,28,New York City,25
2017,29,New York City,32
2017,30,New York City,32
2017,31,New York City,31
2017,32,New York City,39
2017,33,New York City,40
2017,34,New York City,42
2017,35,New York City,28
2017,36,New York City,35
2017,37,New York City,34
2017,38,New York City,27
2017,39,New York City,33
2017,40,New York City,33
2017,41,New York City,36
2017,42,New York City,42
2017,43,New York City,30
2017,44,New York City,33
2017,45,New York City,31
2017,46,New York City,36
2017,47,New York City,30
2017,48,New York City,49
2017,49,New York City,33
2017,50,New York City,33
2017,51,New York City,45
2017,52,New York City,53
2018,1,New York City,52
2018,2,New York City,46
2018,3,New York City,72
2018,4,New York City,90
2018,5,New York City,76
2018,6,New York City,77
2018,7,New York City,72
2018,8,New York City,59
2018,9,New York City,54
2018,10,New York City,50
2018,11,New York City,39
2018,12,New York City,41
2018,13,New York City,34
2018,14,New York City,35
2018,15,New York City,38
2018,16,New York City,38
2018,17,New York City,39
2018,18,New York City,43
2018,19,New York City,32
2018,20,New York City,26
2018,21,New York City,35
2018,22,New York City,18
2018,23,New York City,25
2018,24,New York City,40
2018,25,New York City,32
2018,26,New York City,32
2018,27,New York City,39
2018,28,New York City,36
2018,29,New York City,16
2018,30,New York City,26
2018,31,New York City,37
2018,32,New York City,37
2018,33,New York City,22
2018,34,New York City,35
2018,35,New York City,28
2018,36,New York City,38
2018,37,New York City,26
2018,38,New York City,37
2018,39,New York City,27
2018,40,New York City,38
2018,41,New York City,39
2018,42,New York City,29
2018,43,New York City,34
2018,44,New York City,31
2018,45,New York City,25
2018,46,New York City,27
2018,47,New York City,33
2018,48,New York City,24
2018,49,New York City,34
2018,50,New York City,24
2018,51,New York City,27
2018,52,New York City,33
2019,1,New York City,38
2019,2,New York City,50
2019,3,New York City,35
2019,4,New York City,40
2019,5,New York City,42
2019,6,New York City,46
2019,7,New York City,43
2019,8,New York City,43
2019,9,New York City,47
2019,10,New York City,49
2019,11,New York City,39
2019,12,New York City,26
2019,13,New York City,38
2019,14,New York City,39
2019,15,New York City,26
2019,16,New York City,19
2019,17,New York City,30
2019,18,New York City,32
2019,19,New York City,30
2019,20,New York City,27
2019,21,New York City,26
2019,22,New York City,20
2019,23,New York City,27
2019,24,New York City,24
2019,25,New York City,29
2019,26,New York City,23
2019,27,New York City,22
2019,28,New York City,21
2019,29,New York City,28
2019,30,New York City,27
2019,31,New York City,26
2019,32,New York City,36
2019,33,New York City,23
2019,34,New York City,28
2019,35,New York City,25
2019,36,New York City,20
2019,37,New York City,28
2019,38,New York City,24
2019,39,New York City,19
2019,40,New York City,24
2019,41,New York City,33
2019,42,New York City,38
2019,43,New York City,16
2019,44,New York City,28
2019,45,New York City,40
2019,46,New York City,37
2019,47,New York City,24
2019,48,New York City,25
2019,49,New York City,25
2019,50,New York City,38
2019,51,New York City,33
2019,52,New York City,42
2014,1,North Carolina,64
2014,2,North Carolina,67
2014,3,North Carolina,54
2014,4,North Carolina,66
2014,5,North Carolina,76
2014,6,North Carolina,64
2014,7,North Carolina,51
2014,8,North Carolina,43
2014,9,North Carolina,47
2014,10,North Carolina,34
2014,11,North Carolina,44
2014,12,North Carolina,51
2016,5,North Carolina,44
2014,14,North Carolina,38
2014,15,North Carolina,40
2014,16,North Carolina,36
2014,17,North Carolina,30
2014,18,North Carolina,29
2014,19,North Carolina,28
2014,20,North Carolina,28
2014,21,North Carolina,23
2014,22,North Carolina,29
2014,23,North Carolina,32
2014,24,North Carolina,20
2014,25,North Carolina,27
2014,26,North Carolina,32
2014,27,North Carolina,29
2014,28,North Carolina,30
2014,29,North Carolina,27
2014,30,North Carolina,29
2014,31,North Carolina,21
2014,32,North Carolina,24
2014,33,North Carolina,18
2014,34,North Carolina,27
2014,35,North Carolina,28
2014,36,North Carolina,29
2014,37,North Carolina,31
2014,38,North Carolina,25
2014,39,North Carolina,22
2014,40,North Carolina,29
2014,41,North Carolina,38
2014,42,North Carolina,25
2014,43,North Carolina,23
2014,44,North Carolina,34
2014,45,North Carolina,22
2014,46,North Carolina,27
2014,47,North Carolina,25
2014,48,North Carolina,26
2014,49,North Carolina,41
2014,50,North Carolina,30
2014,51,North Carolina,51
2014,52,North Carolina,60
2014,53,North Carolina,120
2015,1,North Carolina,118
2015,2,North Carolina,112
2015,3,North Carolina,77
2015,4,North Carolina,68
2015,5,North Carolina,55
2015,6,North Carolina,50
2015,7,North Carolina,62
2015,8,North Carolina,61
2015,9,North Carolina,75
2015,10,North Carolina,61
2015,11,North Carolina,40
2015,12,North Carolina,42
2015,13,North Carolina,49
2015,14,North Carolina,46
2015,15,North Carolina,51
2015,16,North Carolina,40
2015,17,North Carolina,32
2015,18,North Carolina,25
2015,19,North Carolina,34
2015,20,North Carolina,24
2015,21,North Carolina,33
2015,22,North Carolina,20
2015,23,North Carolina,30
2015,24,North Carolina,29
2015,25,North Carolina,34
2015,26,North Carolina,16
2015,27,North Carolina,38
2015,28,North Carolina,28
2015,29,North Carolina,37
2015,30,North Carolina,22
2015,31,North Carolina,27
2015,32,North Carolina,33
2015,33,North Carolina,24
2015,34,North Carolina,28
2015,35,North Carolina,25
2015,36,North Carolina,27
2015,37,North Carolina,27
2015,38,North Carolina,27
2015,39,North Carolina,30
2015,40,North Carolina,27
2015,41,North Carolina,32
2015,42,North Carolina,36
2015,43,North Carolina,41
2015,44,North Carolina,38
2015,45,North Carolina,39
2015,46,North Carolina,25
2015,47,North Carolina,28
2015,48,North Carolina,34
2015,49,North Carolina,45
2015,50,North Carolina,25
2015,51,North Carolina,44
2015,52,North Carolina,47
2016,1,North Carolina,57
2016,2,North Carolina,59
2016,3,North Carolina,37
2016,6,North Carolina,41
2016,7,North Carolina,41
2016,8,North Carolina,46
2016,9,North Carolina,46
2016,10,North Carolina,45
2016,11,North Carolina,45
2016,12,North Carolina,53
2016,13,North Carolina,40
2016,14,North Carolina,47
2016,15,North Carolina,36
2016,16,North Carolina,36
2016,17,North Carolina,46
2016,18,North Carolina,55
2016,19,North Carolina,28
2016,20,North Carolina,33
2016,21,North Carolina,23
2016,22,North Carolina,32
2016,23,North Carolina,31
2016,24,North Carolina,23
2016,25,North Carolina,32
2016,26,North Carolina,29
2016,27,North Carolina,28
2016,28,North Carolina,34
2016,29,North Carolina,23
2016,30,North Carolina,22
2016,31,North Carolina,22
2016,32,North Carolina,30
2016,33,North Carolina,27
2016,34,North Carolina,29
2016,35,North Carolina,34
2016,36,North Carolina,35
2016,37,North Carolina,27
2016,38,North Carolina,30
2016,39,North Carolina,23
2016,40,North Carolina,28
2016,41,North Carolina,24
2016,42,North Carolina,33
2016,43,North Carolina,30
2016,44,North Carolina,38
2016,45,North Carolina,32
2016,46,North Carolina,40
2016,47,North Carolina,27
2016,48,North Carolina,36
2016,49,North Carolina,47
2016,50,North Carolina,39
2016,51,North Carolina,44
2016,52,North Carolina,61
2017,1,North Carolina,47
2017,2,North Carolina,59
2017,3,North Carolina,54
2017,4,North Carolina,47
2017,5,North Carolina,50
2017,6,North Carolina,53
2017,7,North Carolina,63
2017,8,North Carolina,71
2017,9,North Carolina,84
2017,10,North Carolina,88
2017,11,North Carolina,74
2017,12,North Carolina,61
2017,13,North Carolina,80
2017,14,North Carolina,53
2017,15,North Carolina,47
2017,16,North Carolina,41
2017,17,North Carolina,49
2017,18,North Carolina,33
2017,19,North Carolina,36
2017,20,North Carolina,39
2017,21,North Carolina,33
2017,22,North Carolina,29
2017,23,North Carolina,24
2017,24,North Carolina,28
2017,25,North Carolina,25
2017,26,North Carolina,31
2017,27,North Carolina,22
2017,28,North Carolina,37
2017,29,North Carolina,25
2017,30,North Carolina,32
2017,31,North Carolina,28
2017,32,North Carolina,21
2017,33,North Carolina,20
2017,34,North Carolina,21
2017,35,North Carolina,26
2017,36,North Carolina,34
2017,37,North Carolina,29
2017,38,North Carolina,24
2017,39,North Carolina,28
2017,40,North Carolina,25
2017,41,North Carolina,30
2017,42,North Carolina,21
2017,43,North Carolina,29
2017,44,North Carolina,30
2017,45,North Carolina,27
2017,46,North Carolina,31
2017,47,North Carolina,22
2017,48,North Carolina,31
2017,49,North Carolina,41
2017,50,North Carolina,44
2017,51,North Carolina,46
2017,52,North Carolina,61
2018,1,North Carolina,72
2018,2,North Carolina,82
2018,3,North Carolina,110
2018,4,North Carolina,112
2018,5,North Carolina,105
2018,6,North Carolina,104
2018,7,North Carolina,104
2018,8,North Carolina,72
2018,9,North Carolina,63
2018,10,North Carolina,49
2018,11,North Carolina,47
2018,12,North Carolina,38
2018,13,North Carolina,40
2018,14,North Carolina,46
2018,15,North Carolina,29
2018,16,North Carolina,26
2018,17,North Carolina,35
2018,18,North Carolina,25
2018,19,North Carolina,24
2018,20,North Carolina,32
2018,21,North Carolina,25
2018,22,North Carolina,19
2018,23,North Carolina,35
2018,24,North Carolina,32
2018,25,North Carolina,29
2018,26,North Carolina,26
2018,27,North Carolina,22
2018,28,North Carolina,19
2018,29,North Carolina,25
2018,30,North Carolina,16
2018,31,North Carolina,24
2018,32,North Carolina,21
2018,33,North Carolina,21
2018,34,North Carolina,23
2018,35,North Carolina,33
2018,36,North Carolina,21
2018,37,North Carolina,20
2018,38,North Carolina,29
2018,39,North Carolina,34
2018,40,North Carolina,28
2018,41,North Carolina,18
2018,42,North Carolina,21
2018,43,North Carolina,24
2018,44,North Carolina,32
2018,45,North Carolina,29
2018,46,North Carolina,29
2018,47,North Carolina,21
2018,48,North Carolina,35
2018,49,North Carolina,36
2018,50,North Carolina,32
2018,51,North Carolina,29
2018,52,North Carolina,41
2019,1,North Carolina,37
2019,2,North Carolina,25
2019,3,North Carolina,32
2019,4,North Carolina,33
2019,5,North Carolina,43
2019,6,North Carolina,65
2019,7,North Carolina,58
2019,8,North Carolina,75
2019,9,North Carolina,51
2019,10,North Carolina,51
2019,11,North Carolina,65
2019,12,North Carolina,45
2019,13,North Carolina,46
2019,14,North Carolina,38
2019,15,North Carolina,37
2019,16,North Carolina,37
2019,17,North Carolina,36
2019,18,North Carolina,45
2019,19,North Carolina,36
2019,20,North Carolina,36
2019,21,North Carolina,30
2019,22,North Carolina,25
2019,23,North Carolina,30
2019,24,North Carolina,25
2019,25,North Carolina,27
2019,26,North Carolina,28
2019,27,North Carolina,30
2019,28,North Carolina,22
2019,29,North Carolina,20
2019,30,North Carolina,27
2019,31,North Carolina,25
2019,32,North Carolina,22
2019,33,North Carolina,27
2019,34,North Carolina,22
2019,35,North Carolina,23
2019,36,North Carolina,31
2019,37,North Carolina,22
2019,38,North Carolina,25
2019,39,North Carolina,22
2019,40,North Carolina,31
2019,41,North Carolina,23
2019,42,North Carolina,14
2019,43,North Carolina,22
2019,44,North Carolina,26
2019,45,North Carolina,17
2019,46,North Carolina,33
2019,47,North Carolina,32
2019,48,North Carolina,38
2019,49,North Carolina,30
2019,50,North Carolina,34
2019,51,North Carolina,43
2019,52,North Carolina,24
2014,1,North Dakota,5
2014,2,North Dakota,5
2014,3,North Dakota,5
2014,4,North Dakota,5
2014,5,North Dakota,5
2014,6,North Dakota,5
2014,7,North Dakota,5
2014,8,North Dakota,5
2014,9,North Dakota,5
2014,10,North Dakota,5
2014,11,North Dakota,5
2014,12,North Dakota,5
2014,13,North Dakota,5
2014,14,North Dakota,5
2014,15,North Dakota,5
2014,16,North Dakota,5
2014,17,North Dakota,5
2014,18,North Dakota,5
2014,19,North Dakota,5
2014,20,North Dakota,5
2014,21,North Dakota,5
2014,37,Ohio,36
2014,22,North Dakota,5
2014,23,North Dakota,5
2014,24,North Dakota,5
2014,25,North Dakota,5
2014,26,North Dakota,5
2014,27,North Dakota,5
2014,28,North Dakota,5
2014,29,North Dakota,5
2014,30,North Dakota,5
2014,31,North Dakota,0
2014,32,North Dakota,5
2014,33,North Dakota,5
2014,34,North Dakota,5
2014,35,North Dakota,5
2014,36,North Dakota,5
2014,37,North Dakota,5
2014,38,North Dakota,5
2014,39,North Dakota,5
2014,40,North Dakota,5
2014,41,North Dakota,5
2014,42,North Dakota,5
2014,43,North Dakota,5
2014,44,North Dakota,5
2014,45,North Dakota,5
2014,46,North Dakota,5
2014,38,Ohio,35
2014,47,North Dakota,5
2014,48,North Dakota,5
2014,49,North Dakota,5
2014,50,North Dakota,5
2014,51,North Dakota,5
2014,52,North Dakota,5
2014,53,North Dakota,14
2015,1,North Dakota,12
2015,2,North Dakota,22
2015,3,North Dakota,5
2015,4,North Dakota,5
2015,5,North Dakota,5
2015,6,North Dakota,5
2015,7,North Dakota,5
2015,8,North Dakota,5
2015,9,North Dakota,5
2015,10,North Dakota,5
2015,11,North Dakota,5
2015,12,North Dakota,5
2015,13,North Dakota,5
2015,14,North Dakota,5
2015,15,North Dakota,5
2015,16,North Dakota,5
2015,17,North Dakota,5
2015,18,North Dakota,5
2015,19,North Dakota,0
2015,20,North Dakota,0
2015,21,North Dakota,5
2015,22,North Dakota,5
2015,23,North Dakota,5
2015,24,North Dakota,5
2015,25,North Dakota,5
2015,26,North Dakota,5
2015,27,North Dakota,5
2015,28,North Dakota,0
2015,29,North Dakota,5
2015,30,North Dakota,5
2015,31,North Dakota,5
2015,32,North Dakota,5
2015,33,North Dakota,5
2015,34,North Dakota,0
2015,35,North Dakota,5
2015,36,North Dakota,5
2015,37,North Dakota,5
2015,38,North Dakota,5
2015,39,North Dakota,5
2015,40,North Dakota,5
2015,41,North Dakota,5
2015,42,North Dakota,5
2015,43,North Dakota,0
2015,44,North Dakota,5
2015,45,North Dakota,5
2015,46,North Dakota,5
2015,47,North Dakota,5
2015,48,North Dakota,5
2015,49,North Dakota,5
2015,50,North Dakota,5
2015,51,North Dakota,5
2015,52,North Dakota,5
2016,1,North Dakota,5
2016,2,North Dakota,5
2016,3,North Dakota,5
2016,4,North Dakota,0
2016,5,North Dakota,5
2016,6,North Dakota,5
2016,7,North Dakota,5
2016,8,North Dakota,5
2016,9,North Dakota,5
2016,10,North Dakota,5
2016,11,North Dakota,5
2016,12,North Dakota,5
2016,13,North Dakota,5
2016,14,North Dakota,5
2016,15,North Dakota,5
2016,16,North Dakota,5
2016,17,North Dakota,5
2016,18,North Dakota,5
2016,19,North Dakota,5
2016,20,North Dakota,5
2016,21,North Dakota,5
2016,22,North Dakota,5
2016,23,North Dakota,5
2016,24,North Dakota,0
2016,25,North Dakota,5
2016,26,North Dakota,5
2016,27,North Dakota,5
2016,28,North Dakota,5
2016,29,North Dakota,5
2016,30,North Dakota,5
2016,31,North Dakota,5
2016,32,North Dakota,5
2016,33,North Dakota,5
2016,34,North Dakota,5
2016,35,North Dakota,5
2016,36,North Dakota,5
2016,37,North Dakota,5
2016,38,North Dakota,0
2016,39,North Dakota,5
2016,40,North Dakota,5
2016,41,North Dakota,5
2016,42,North Dakota,5
2016,43,North Dakota,5
2016,44,North Dakota,5
2016,45,North Dakota,0
2014,39,Ohio,40
2016,46,North Dakota,5
2016,47,North Dakota,5
2016,48,North Dakota,5
2016,49,North Dakota,5
2016,50,North Dakota,5
2016,51,North Dakota,5
2016,52,North Dakota,5
2017,1,North Dakota,5
2017,2,North Dakota,5
2017,3,North Dakota,5
2017,4,North Dakota,11
2017,5,North Dakota,5
2017,6,North Dakota,5
2017,7,North Dakota,5
2017,8,North Dakota,5
2017,9,North Dakota,5
2017,10,North Dakota,5
2017,11,North Dakota,5
2017,12,North Dakota,5
2017,13,North Dakota,5
2017,14,North Dakota,5
2017,15,North Dakota,5
2017,16,North Dakota,5
2017,17,North Dakota,5
2017,18,North Dakota,5
2017,19,North Dakota,5
2017,20,North Dakota,5
2017,21,North Dakota,5
2017,22,North Dakota,0
2017,23,North Dakota,5
2017,24,North Dakota,0
2017,25,North Dakota,5
2017,26,North Dakota,0
2017,27,North Dakota,5
2017,28,North Dakota,5
2017,29,North Dakota,5
2017,30,North Dakota,5
2017,31,North Dakota,5
2017,32,North Dakota,0
2017,33,North Dakota,5
